CBG,x,y,color,TOWN,COUNTY,Bos_Neighborhood
250251104032,10.07977,2.3676364,#662506,Boston,Suffolk,Roslindale
250250005022,8.003366,-0.29512745,#662506,Boston,Suffolk,Brighton
250173343003,-2.6874933,0.14920285,#fdb462,,,
250092511002,-7.6582294,9.328011,#386cb0,Lawrence,Essex,
250251401051,10.504273,2.1414104,#662506,Boston,Suffolk,Hyde Park
250173371022,-2.3742893,-1.067906,#fdb462,Melrose,Middlesex,
250250910013,13.211102,0.9240872,#662506,Boston,Suffolk,Dorchester
250250815001,11.525864,0.6915019,#662506,Boston,Suffolk,Roxbury
250250813003,11.441643,0.9111611,#662506,Boston,Suffolk,Jamaica Plain
250173362006,-2.355226,-2.0649424,#fdb462,Melrose,Middlesex,
250250105003,11.301809,-0.6819772,#662506,Boston,Suffolk,South End
250250007042,8.308476,-0.949806,#662506,Boston,Suffolk,Allston
250092211002,-7.6927443,-0.0414903,#386cb0,Gloucester,Essex,
250251009001,11.831955,2.3294024,#662506,Boston,Suffolk,Mattapan
250214171001,12.587769,4.5642357,#7fc97f,Quincy,Norfolk,
250250907002,13.040239,0.7615262,#662506,Boston,Suffolk,Dorchester
330150675023,-4.0471787,11.279451,#a6cee3,,,
250173507006,2.4064088,-2.9153633,#fdb462,Somerville,Middlesex,
250214175014,12.632002,4.4501166,#7fc97f,Quincy,Norfolk,
250173737001,6.649989,1.0654985,#fdb462,Newton,Middlesex,
250251304041,9.563272,2.5135112,#662506,Boston,Suffolk,Hyde Park
250235107004,15.47683,8.159525,#ef3b2c,Brockton,Plymouth,
250173125012,-1.7560853,2.1142066,#fdb462,Lowell,Middlesex,
250251606023,-1.4727875,-5.819348,#662506,Chelsea,Suffolk,
250251011012,11.569587,2.1489105,#662506,Boston,Suffolk,Mattapan
250173821002,5.293983,3.5265405,#fdb462,,,
250235071042,13.061608,10.421284,#ef3b2c,,,
250092509002,-7.6035886,9.306494,#386cb0,Lawrence,Essex,
250251404003,11.399104,2.5186558,#662506,Boston,Suffolk,Hyde Park
250173162013,-1.2460737,2.7771733,#fdb462,,,
250251010013,11.341399,2.5732505,#662506,Boston,Suffolk,Hyde Park
250173106011,-1.5998354,3.0800755,#fdb462,Lowell,Middlesex,
250250911002,13.078208,0.8890661,#662506,Boston,Suffolk,Dorchester
250173393002,1.7158532,-3.1152606,#fdb462,Somerville,Middlesex,
250173824002,5.423785,3.3796678,#fdb462,,,
250251201043,10.242718,1.388058,#662506,Boston,Suffolk,Jamaica Plain
250251001006,11.749888,1.8724191,#662506,Boston,Suffolk,Dorchester
250173575003,4.969772,-0.5840775,#fdb462,,,
250251005001,12.335352,1.8877994,#662506,Boston,Suffolk,Dorchester
250235105023,15.486863,8.084158,#ef3b2c,Brockton,Plymouth,
330151002003,-6.1590776,10.25075,#a6cee3,Haverhill,Essex,
250250814002,11.447073,0.47915885,#662506,Boston,Suffolk,Roxbury
250250004012,8.312484,-0.82377774,#662506,Boston,Suffolk,Brighton
250250501013,-2.2917976,-6.88802,#662506,Boston,Suffolk,East Boston
250092063001,-4.8630958,-3.1849236,#386cb0,Lynn,Essex,
250092504002,-7.680202,9.369489,#386cb0,Lawrence,Essex,
250250924002,11.778029,1.7095705,#662506,Boston,Suffolk,Dorchester
250214181012,12.495249,4.944623,#7fc97f,Quincy,Norfolk,
250092525022,-6.555056,9.472537,#386cb0,Methuen,Essex,
330151004004,-6.862325,9.652309,#a6cee3,,,
250235441002,13.37826,10.706107,#ef3b2c,,,
250092141003,-6.56987,-0.1215736,#386cb0,,,
250214191003,12.615431,6.296857,#7fc97f,Braintree,Norfolk,
250173583002,0.02582992,-0.17418762,#fdb462,Waltham,Middlesex,
250092042001,-6.2739563,-2.0443842,#386cb0,Salem,Essex,
250092061002,-4.65119,-3.1222682,#386cb0,Lynn,Essex,
250250104033,11.228334,-0.8150119,#662506,Boston,Suffolk,Back Bay
250173416005,-0.84802026,-3.9865313,#fdb462,Malden,Middlesex,
250173104002,-1.7842112,2.7166605,#fdb462,Lowell,Middlesex,
250251404005,11.276462,2.4304652,#662506,Boston,Suffolk,Hyde Park
250092054002,-4.532128,-2.4367235,#386cb0,Lynn,Essex,
250251005004,11.81538,1.9692609,#662506,Boston,Suffolk,Dorchester
250173510003,3.5292454,-3.026409,#fdb462,Cambridge,Middlesex,
250250004011,8.360064,-0.7625889,#662506,Boston,Suffolk,Brighton
250251605013,-1.3233409,-5.9596434,#662506,Chelsea,Suffolk,
250250006011,8.087257,-1.0469949,#662506,Boston,Suffolk,Brighton
250250921011,12.689792,2.2639115,#662506,Boston,Suffolk,Dorchester
250173411012,-1.1253914,-3.3580623,#fdb462,Malden,Middlesex,
250250305002,12.19838,-2.2540748,#662506,Boston,Suffolk,Downtown
250250108013,11.59097,-1.2562236,#662506,Boston,Suffolk,Back Bay
250092526024,-6.396876,9.9317,#386cb0,Methuen,Essex,
250173561003,0.9673541,-1.0999557,#fdb462,Cambridge,Middlesex,
250250924004,11.905311,1.8359466,#662506,Boston,Suffolk,Dorchester
250250002024,7.8137774,-0.991795,#662506,Boston,Suffolk,Brighton
250214182003,12.577381,5.0173674,#7fc97f,Braintree,Norfolk,
250235601004,14.2916,12.020092,#ef3b2c,,,
250251104031,10.383561,2.3441126,#662506,Boston,Suffolk,Roslindale
250251010022,11.777318,2.1267254,#662506,Boston,Suffolk,Mattapan
250092213003,-7.6626353,-0.040582776,#386cb0,Gloucester,Essex,
250250917002,12.565921,1.3755715,#662506,Boston,Suffolk,Dorchester
250092151024,-7.076529,-0.36280403,#386cb0,,,
250250005042,8.356554,-0.6842826,#662506,Boston,Suffolk,Brighton
250251402024,10.93652,2.748525,#662506,Boston,Suffolk,Hyde Park
250092175004,-7.0212474,-1.0459785,#386cb0,Beverly,Essex,
250173398023,0.74120295,-3.600632,#fdb462,Medford,Middlesex,
250173525001,4.0308332,-3.2167733,#fdb462,Cambridge,Middlesex,
250214141001,9.594491,5.122658,#7fc97f,,,
250173840023,5.1192126,4.127749,#fdb462,Framingham,Middlesex,
250214031005,6.6430073,2.4498148,#7fc97f,,,
250251009004,11.638287,2.5185037,#662506,Boston,Suffolk,Mattapan
250173881002,0.61471707,3.3052962,#fdb462,,,
330150036021,-5.5403204,11.063053,#a6cee3,,,
250214175024,12.633139,4.294203,#7fc97f,Quincy,Norfolk,
250092151013,-7.136895,-0.36277166,#386cb0,,,
250250201014,11.967164,-1.5498192,#662506,Boston,Suffolk,Beacon Hill
250250608003,13.598881,0.16662186,#662506,Boston,Suffolk,South Boston
250092081013,-2.6434908,-3.6256247,#386cb0,Lynn,Essex,
250092044003,-6.408494,-1.9618362,#386cb0,Salem,Essex,
250173686002,5.3670626,0.46470052,#fdb462,Newton,Middlesex,
250173336004,-1.5582482,-0.0948153,#fdb462,Woburn,Middlesex,
250092504003,-7.651303,9.392398,#386cb0,Lawrence,Essex,
250173535001,4.076445,-3.144516,#fdb462,Cambridge,Middlesex,
250214008001,9.168955,-0.012698493,#7fc97f,Boston,Suffolk,Jamaica Plain
250173332001,-1.5912106,-0.5041413,#fdb462,Woburn,Middlesex,
250214179021,12.592375,5.188206,#7fc97f,Quincy,Norfolk,
250214412042,8.521264,5.5301547,#7fc97f,Franklin,Norfolk,
250173546002,4.4616995,-1.7545152,#fdb462,Cambridge,Middlesex,
250235021022,12.982057,8.90785,#ef3b2c,,,
250214221001,12.627302,7.063096,#7fc97f,Braintree,Norfolk,
250173415004,-0.88780254,-4.0453687,#fdb462,Everett,Middlesex,
250250602002,13.508929,0.20634729,#662506,Boston,Suffolk,South Boston
250092031004,-6.0521655,-2.9282434,#386cb0,,,
250173241023,0.48026022,3.1673214,#fdb462,,,
250092113002,-6.147971,-0.8901382,#386cb0,,,
250250916002,12.793419,1.2554697,#662506,Boston,Suffolk,Dorchester
250214193001,12.574398,5.685149,#7fc97f,Braintree,Norfolk,
250173331003,-1.1080142,-0.3169991,#fdb462,Woburn,Middlesex,
250173566014,0.53501135,-0.79296875,#fdb462,,,
250173735001,7.658563,-0.6740968,#fdb462,Boston,Suffolk,Brighton
250250504002,-2.365291,-6.9593644,#662506,Boston,Suffolk,East Boston
250173421013,-1.3908993,-5.0091367,#fdb462,Chelsea,Suffolk,
250173415003,-1.170985,-4.2113976,#fdb462,Everett,Middlesex,
250092053004,-4.715611,-2.397046,#386cb0,Lynn,Essex,
250235107002,15.658957,8.271856,#ef3b2c,Brockton,Plymouth,
250250406002,3.5862172,-4.848291,#662506,Boston,Suffolk,Charlestown
250173686003,5.17885,0.5718369,#fdb462,Waltham,Middlesex,
250250923003,11.9541025,1.9414381,#662506,Boston,Suffolk,Dorchester
250250904001,12.225136,1.0885069,#662506,Boston,Suffolk,Dorchester
250214226001,12.355747,7.365771,#7fc97f,Weymouth,Norfolk,
250250503002,-2.3448212,-7.032201,#662506,Boston,Suffolk,East Boston
250250003012,7.7403874,-0.94327104,#662506,Boston,Suffolk,Brighton
250173682003,4.931211,0.56057346,#fdb462,Waltham,Middlesex,
250251705021,-4.370781,-3.3240716,#662506,Revere,Suffolk,
330151062002,-4.1332817,11.169418,#a6cee3,,,
250173201042,5.871044,4.2519093,#fdb462,,,
250235113012,15.276941,8.463068,#ef3b2c,Brockton,Plymouth,
250173412002,-0.45711407,-3.8445997,#fdb462,Malden,Middlesex,
250214225011,12.632626,7.2801876,#7fc97f,Weymouth,Norfolk,
250235423001,14.27663,10.988265,#ef3b2c,,,
330170844002,-4.1363397,12.812751,#fb9a99,,,
250092181001,-7.498526,-0.18743613,#386cb0,Gloucester,Essex,
250250104031,11.10202,-0.6697543,#662506,Boston,Suffolk,Fenway
250250911004,12.916359,1.1481324,#662506,Boston,Suffolk,Dorchester
250092216003,-7.7545,0.02858787,#386cb0,Gloucester,Essex,
250173172021,-0.53746676,2.8102999,#fdb462,,,
250214192002,12.547764,6.052803,#7fc97f,Braintree,Norfolk,
330150650082,-3.5182962,10.029467,#a6cee3,,,
330151061021,-5.943689,10.616715,#a6cee3,,,
250250805001,11.641645,0.2685989,#662506,Boston,Suffolk,Roxbury
250251104035,10.315895,2.0959346,#662506,Boston,Suffolk,Hyde Park
250250819002,11.816321,0.7647973,#662506,Boston,Suffolk,Roxbury
250250202001,11.952894,-1.6798843,#662506,Boston,Suffolk,Beacon Hill
250214193004,12.581134,6.7695236,#7fc97f,Braintree,Norfolk,
250214226002,12.531269,7.1198688,#7fc97f,Weymouth,Norfolk,
250173510001,2.8585796,-3.2899303,#fdb462,Somerville,Middlesex,
250251708001,-2.3203373,-6.1731253,#662506,Revere,Suffolk,
250173564004,-0.9206792,-0.629842,#fdb462,,,
250173702024,5.4893403,-0.44986573,#fdb462,Watertown,Middlesex,
250250604001,13.577087,0.17956449,#662506,Boston,Suffolk,South Boston
250251602002,-1.2310371,-6.1178274,#662506,Chelsea,Suffolk,
250173418003,-1.4345689,-4.410988,#fdb462,Malden,Middlesex,
250250821001,11.999912,0.9324907,#662506,Boston,Suffolk,Dorchester
250235062032,12.707737,9.783605,#ef3b2c,,,
250173733002,6.3257227,0.63324744,#fdb462,Newton,Middlesex,
250214113013,8.91524,4.73329,#7fc97f,,,
250250919004,12.243979,1.4934881,#662506,Boston,Suffolk,Dorchester
250251007005,12.31165,3.2935102,#662506,Boston,Suffolk,Dorchester
250214011003,8.626788,-0.13633902,#7fc97f,Boston,Suffolk,
250092046002,-6.1676526,-1.860038,#386cb0,Salem,Essex,
250250102042,9.967936,-0.77272457,#662506,Boston,Suffolk,Jamaica Plain
250092522021,-6.850249,9.593466,#386cb0,Methuen,Essex,
250092064004,-4.856119,-3.0237067,#386cb0,Lynn,Essex,
250092671011,-3.699316,9.425593,#386cb0,,,
250214001002,9.823177,-0.5612222,#7fc97f,Boston,Suffolk,Jamaica Plain
250250920004,12.40602,1.6774834,#662506,Boston,Suffolk,Dorchester
250251605023,-1.4171832,-6.0069094,#662506,Chelsea,Suffolk,
250173544001,4.442436,-1.693538,#fdb462,Cambridge,Middlesex,
250173533001,4.24152,-3.0867019,#fdb462,Cambridge,Middlesex,
250235101004,14.8848505,7.8951836,#ef3b2c,Brockton,Plymouth,
250259818001,10.2759905,-0.11280208,#662506,Boston,Suffolk,Jamaica Plain
250092056003,-4.3710866,-2.6303587,#386cb0,Lynn,Essex,
250251304063,9.830124,2.8695421,#662506,Boston,Suffolk,West Roxbury
250235111003,15.067538,8.189674,#ef3b2c,Brockton,Plymouth,
250235113014,15.305063,8.362898,#ef3b2c,Brockton,Plymouth,
250173510006,2.9497898,-3.296314,#fdb462,Somerville,Middlesex,
250173416001,-1.113825,-4.06743,#fdb462,Malden,Middlesex,
250173352001,-2.7927558,-0.9286153,#fdb462,,,
250092543021,-6.9980946,8.24061,#386cb0,,,
250250810013,10.504948,-0.0009152849,#662506,Boston,Suffolk,Mission Hill
250250817003,11.801073,0.79455787,#662506,Boston,Suffolk,Roxbury
250173421012,-1.3340769,-5.057609,#fdb462,Everett,Middlesex,
250173514044,3.0213702,-3.782509,#fdb462,Somerville,Middlesex,
250173364013,-2.164023,-2.293073,#fdb462,Malden,Middlesex,
250173398012,0.8937368,-3.6179464,#fdb462,Medford,Middlesex,
250173224001,3.2562342,4.612962,#fdb462,,,
250173334004,-1.5848831,-0.65266854,#fdb462,Woburn,Middlesex,
250250923002,12.117764,1.783867,#662506,Boston,Suffolk,Dorchester
250173641013,1.7554046,3.1155183,#fdb462,,,
250250108011,11.713253,-1.3516362,#662506,Boston,Suffolk,Back Bay
250250104032,11.050813,-0.8270436,#662506,Boston,Suffolk,Back Bay
250235212024,13.685751,9.043418,#ef3b2c,,,
250235052003,12.458592,8.963167,#ef3b2c,,,
250092053003,-4.467015,-2.5035315,#386cb0,Lynn,Essex,
250092221001,-7.2086844,-0.2529798,#386cb0,Gloucester,Essex,
250173502006,2.7495806,-3.7931724,#fdb462,Somerville,Middlesex,
330170870004,-4.254079,12.924732,#fb9a99,,,
250173585002,-0.27058452,-0.07214673,#fdb462,,,
250092664003,-3.7824533,9.43665,#386cb0,Amesbury,Essex,
250173543001,4.892464,-1.4326701,#fdb462,Cambridge,Middlesex,
250092092003,-3.4834182,-1.495342,#386cb0,,,
250173501032,2.7740977,-3.749275,#fdb462,Somerville,Middlesex,
250251001004,11.616727,1.9934868,#662506,Boston,Suffolk,Dorchester
250235303004,13.001779,10.782122,#ef3b2c,,,
330150500001,-4.965339,11.148724,#a6cee3,,,
250251803012,-2.661311,-6.1601086,#662506,Winthrop,Suffolk,
250092682002,-3.440649,9.083552,#386cb0,Newburyport,Essex,
250092502001,-7.516131,9.496656,#386cb0,Lawrence,Essex,
250173416004,-0.96631306,-3.9986851,#fdb462,Malden,Middlesex,
250173384001,-0.978488,-0.57986265,#fdb462,Woburn,Middlesex,
250235305004,13.028077,10.895678,#ef3b2c,,,
250250605012,13.708999,0.044776704,#662506,Boston,Suffolk,South Boston
250214011001,8.796765,-0.06717056,#7fc97f,Boston,Suffolk,Jamaica Plain
250250403003,3.6038277,-4.8270802,#662506,Boston,Suffolk,Charlestown
250173419012,-1.6588298,-4.602404,#fdb462,Everett,Middlesex,
250092043002,-6.22988,-2.004553,#386cb0,Salem,Essex,
250173514041,3.006481,-3.927492,#fdb462,Boston,Suffolk,Charlestown
250235041023,12.684789,8.876382,#ef3b2c,,,
250173839016,4.9853783,3.8528767,#fdb462,Framingham,Middlesex,
250214224003,12.546747,6.926668,#7fc97f,Braintree,Norfolk,
250251601011,-1.2480347,-5.912633,#662506,Chelsea,Suffolk,
330150037012,-5.731945,11.013387,#a6cee3,,,
250250901005,11.871163,1.6922916,#662506,Boston,Suffolk,Dorchester
250092181005,-7.3276067,-0.28774226,#386cb0,Beverly,Essex,
250173507005,2.3357255,-3.226673,#fdb462,Cambridge,Middlesex,
330150675012,-4.199596,11.153887,#a6cee3,,,
250250007014,8.301346,-0.9598489,#662506,Boston,Suffolk,Brighton
250092057004,-4.1203113,-2.87943,#386cb0,Lynn,Essex,
330151004005,-6.275849,10.138312,#a6cee3,Methuen,Essex,
250092513003,-7.6101418,9.306178,#386cb0,Lawrence,Essex,
250235021021,13.102995,8.815021,#ef3b2c,,,
250214003001,8.877261,-0.8549236,#7fc97f,Boston,Suffolk,Allston
250251206003,10.067053,1.213829,#662506,Boston,Suffolk,Jamaica Plain
250173744004,6.658824,1.2137948,#fdb462,Newton,Middlesex,
250214011002,8.322133,0.48826188,#7fc97f,Newton,Middlesex,
250250104081,10.394681,-0.70536053,#662506,Boston,Suffolk,Jamaica Plain
250173743001,6.637218,1.1470748,#fdb462,Newton,Middlesex,
250250911003,13.089125,1.1417942,#662506,Boston,Suffolk,Dorchester
330150710005,-3.1015837,11.570927,#a6cee3,,,
250092521022,-7.1744304,9.648753,#386cb0,Methuen,Essex,
250173123001,-1.4858689,1.7524904,#fdb462,Lowell,Middlesex,
250251708002,-2.3872478,-6.1259537,#662506,Revere,Suffolk,
250251105011,9.832019,2.4237401,#662506,Boston,Suffolk,Roslindale
250173566012,0.4885846,-0.84230477,#fdb462,,,
250250301002,12.174262,-2.202425,#662506,Boston,Suffolk,North End
250250604002,13.531251,0.11094742,#662506,Boston,Suffolk,South Boston
250250603011,13.594083,0.17363703,#662506,Boston,Suffolk,South Boston
250173418001,-1.5005835,-4.136379,#fdb462,Malden,Middlesex,
250092066003,-4.951748,-3.0613134,#386cb0,Lynn,Essex,
250214113022,8.986759,4.7697034,#7fc97f,,,
250250612003,13.39986,0.40725464,#662506,Boston,Suffolk,Dorchester
250173544002,4.5224695,-1.727327,#fdb462,Cambridge,Middlesex,
250173131023,-0.88460964,3.03988,#fdb462,,,
250235212011,13.67702,9.041327,#ef3b2c,,,
250250605014,13.709561,-0.016792078,#662506,Boston,Suffolk,South Boston
250173201023,5.908652,4.229865,#fdb462,,,
250214012004,8.205658,1.0708838,#7fc97f,Boston,Suffolk,
250235051012,12.360211,8.650617,#ef3b2c,,,
250250813001,11.379777,0.9005429,#662506,Boston,Suffolk,Jamaica Plain
250173352003,-2.4525318,-0.9270568,#fdb462,,,
250251304024,9.575518,2.5819595,#662506,Boston,Suffolk,West Roxbury
330151064003,-4.1457815,10.996594,#a6cee3,,,
250173507003,1.8452991,-3.2160685,#fdb462,Somerville,Middlesex,
250235051021,12.3777,8.72878,#ef3b2c,,,
250250707002,11.554177,-0.7258182,#662506,Boston,Suffolk,South End
250092233003,-6.7920976,0.032579117,#386cb0,,,
250092651011,-6.5624986,0.37298816,#386cb0,,,
250173507004,2.2006757,-3.1574204,#fdb462,Cambridge,Middlesex,
250173563005,0.7084969,-1.1594201,#fdb462,,,
250173241011,0.5536614,3.109897,#fdb462,,,
250250915003,12.293858,1.2502327,#662506,Boston,Suffolk,Dorchester
250173396006,2.533627,-3.74536,#fdb462,Somerville,Middlesex,
250173511003,3.1222417,-3.342038,#fdb462,Somerville,Middlesex,
250214175023,12.624814,4.244509,#7fc97f,Quincy,Norfolk,
250173415002,-0.8600667,-4.043851,#fdb462,Malden,Middlesex,
250251601015,-1.3396693,-6.0615354,#662506,Chelsea,Suffolk,
250173585001,-0.4379484,-0.1580961,#fdb462,Woburn,Middlesex,
250173106023,-1.7247705,2.8157604,#fdb462,Lowell,Middlesex,
250173251007,0.5747844,3.502292,#fdb462,,,
250251205001,10.718578,1.1173892,#662506,Boston,Suffolk,Jamaica Plain
250251702002,-2.1084523,-5.5648007,#662506,Revere,Suffolk,
250214193002,12.422802,6.390833,#7fc97f,Braintree,Norfolk,
250214211003,14.684602,7.7820168,#7fc97f,Brockton,Plymouth,
250173702021,5.8019686,-0.41435435,#fdb462,Watertown,Middlesex,
250173351002,-2.8536413,-1.1265968,#fdb462,,,
250173832002,5.3894143,4.092075,#fdb462,Framingham,Middlesex,
330151021003,-4.7529216,10.097259,#a6cee3,,,
250251003003,11.66308,2.1988213,#662506,Boston,Suffolk,Dorchester
250214181011,12.625334,4.9421268,#7fc97f,Quincy,Norfolk,
250251006011,12.645725,2.838184,#662506,Boston,Suffolk,Dorchester
330150650062,-3.4696767,10.3357,#a6cee3,,,
250173396005,2.1462617,-3.4510977,#fdb462,Somerville,Middlesex,
250173426001,-1.1691277,-5.410635,#fdb462,Chelsea,Suffolk,
250235251041,14.329316,9.96552,#ef3b2c,Bridgewater,Plymouth,
250235061013,12.489192,9.51478,#ef3b2c,,,
250173536004,3.836374,-2.3656785,#fdb462,Cambridge,Middlesex,
250173383001,-0.99088883,-0.62130505,#fdb462,Woburn,Middlesex,
250251402021,10.855891,2.8768935,#662506,Boston,Suffolk,Hyde Park
250251701002,-2.0829065,-5.5688686,#662506,Revere,Suffolk,
330170850003,-4.100157,12.3421955,#fb9a99,,,
250235091022,13.012419,10.385685,#ef3b2c,,,
330151011004,-5.3310347,9.69992,#a6cee3,Haverhill,Essex,
250251003001,11.975317,1.7677965,#662506,Boston,Suffolk,Dorchester
250092065002,-4.7499113,-3.1240356,#386cb0,Lynn,Essex,
250251805001,-2.6458223,-6.0763035,#662506,Winthrop,Suffolk,
250173323001,-1.1553341,0.084607944,#fdb462,,,
250092507002,-7.6633215,9.214742,#386cb0,Lawrence,Essex,
250092052002,-4.768133,-2.726179,#386cb0,Lynn,Essex,
250173421023,-1.2942747,-4.888982,#fdb462,Everett,Middlesex,
250235421014,14.203669,10.941288,#ef3b2c,,,
250173400002,0.6164133,-3.439312,#fdb462,Medford,Middlesex,
250214151011,14.468522,6.6825247,#7fc97f,,,
250173821004,5.2976794,3.4552429,#fdb462,,,
250250608002,13.609327,0.12829933,#662506,Boston,Suffolk,South Boston
250173504005,2.0152106,-3.2348375,#fdb462,Somerville,Middlesex,
250251201042,10.229465,1.2805227,#662506,Boston,Suffolk,Jamaica Plain
250173421014,-1.14559,-5.149433,#fdb462,Chelsea,Suffolk,
250250917001,12.631935,1.4854035,#662506,Boston,Suffolk,Dorchester
250173411022,-0.60976624,-3.812864,#fdb462,Malden,Middlesex,
250092051005,-4.975085,-2.4794528,#386cb0,Lynn,Essex,
250173547002,3.36944,-2.5887487,#fdb462,Cambridge,Middlesex,
250235115002,15.174943,8.314778,#ef3b2c,Brockton,Plymouth,
250092066001,-5.0179925,-2.8615303,#386cb0,Lynn,Essex,
250214010002,9.031866,-0.15045871,#7fc97f,Boston,Suffolk,Jamaica Plain
250250919002,12.441833,1.5281936,#662506,Boston,Suffolk,Dorchester
250092661002,-3.6961544,9.450354,#386cb0,Amesbury,Essex,
250250005031,8.375163,-0.6273389,#662506,Boston,Suffolk,Brighton
250250005043,8.319382,-0.5049481,#662506,Boston,Suffolk,Brighton
250250005044,8.377999,-0.6550299,#662506,Boston,Suffolk,Brighton
250251204001,10.359216,1.2685544,#662506,Boston,Suffolk,Jamaica Plain
250214034003,6.6814284,2.3913038,#7fc97f,,,
250250815002,11.689483,0.7693217,#662506,Boston,Suffolk,Roxbury
250092525011,-6.969539,9.425014,#386cb0,Lawrence,Essex,
250250709002,11.711099,-0.03808065,#662506,Boston,Suffolk,Roxbury
250235212013,13.714118,8.929508,#ef3b2c,,,
250092081023,-2.4707325,-3.7329702,#386cb0,,,
250235061012,12.4636965,9.479614,#ef3b2c,,,
250235441004,13.529886,10.8133,#ef3b2c,,,
250173506003,1.9488646,-3.174118,#fdb462,Somerville,Middlesex,
250214175013,12.622412,4.647537,#7fc97f,Quincy,Norfolk,
250235241023,14.329461,9.564318,#ef3b2c,,,
250173503002,2.6799085,-3.1002824,#fdb462,Somerville,Middlesex,
250214192003,12.5511675,6.379376,#7fc97f,Braintree,Norfolk,
250173514034,2.8876686,-3.9480724,#fdb462,Somerville,Middlesex,
250250819003,11.749312,0.88406587,#662506,Boston,Suffolk,Roxbury
250251708004,-2.434974,-5.929245,#662506,Boston,Suffolk,East Boston
250250903003,12.162828,1.0014309,#662506,Boston,Suffolk,Dorchester
250250601013,13.501165,0.05802755,#662506,Boston,Suffolk,South Boston
250173566024,0.46719718,-0.6824521,#fdb462,,,
250235221013,13.0312195,9.240257,#ef3b2c,,,
250214191004,12.613709,6.381694,#7fc97f,Braintree,Norfolk,
250250107022,11.569203,-1.1538876,#662506,Boston,Suffolk,Back Bay
250173261023,0.38549107,3.299231,#fdb462,,,
250173861003,-3.6993473,11.906834,#fdb462,Framingham,Middlesex,
250235108005,15.421125,8.229463,#ef3b2c,Brockton,Plymouth,
250214033002,6.6329827,2.4944232,#7fc97f,,,
250235308021,12.953288,10.919324,#ef3b2c,,,
250173512033,3.8637173,-3.1475875,#fdb462,Cambridge,Middlesex,
330170842004,-4.1264143,12.709487,#fb9a99,,,
250235011023,12.102469,7.8281264,#ef3b2c,,,
250092621003,-4.108484,9.447664,#386cb0,Haverhill,Essex,
250173567014,0.8169517,-1.0215398,#fdb462,,,
250214175012,12.640219,4.6131053,#7fc97f,Quincy,Norfolk,
250173116003,-0.8808654,2.5025785,#fdb462,Lowell,Middlesex,
250214081022,7.898518,5.1679664,#7fc97f,,,
250214162001,11.776089,2.9694762,#7fc97f,,,
250092532031,-6.9304485,8.579472,#386cb0,,,
250235081015,12.768852,9.168108,#ef3b2c,,,
250251011011,11.667126,1.8923467,#662506,Boston,Suffolk,Mattapan
250250821002,12.086428,1.1959254,#662506,Boston,Suffolk,Dorchester
250092052003,-4.6919208,-2.8534222,#386cb0,Lynn,Essex,
250250102041,10.045824,-0.8196863,#662506,Boston,Suffolk,Fenway
250250006013,8.032805,-0.9182104,#662506,Boston,Suffolk,Brighton
250173392006,1.3131946,-3.1447935,#fdb462,Medford,Middlesex,
250092181004,-7.36074,-0.24020986,#386cb0,,,
330151041011,-5.313398,10.28306,#a6cee3,,,
250173564001,0.04547289,-0.8278833,#fdb462,Medford,Middlesex,
250173361006,-2.2516863,-1.9390185,#fdb462,Melrose,Middlesex,
250092671022,-3.6246316,9.560186,#386cb0,,,
250251401062,9.846923,2.40644,#662506,Boston,Suffolk,Roslindale
250173331004,-1.4219207,-0.26908603,#fdb462,Woburn,Middlesex,
250173536001,4.1144867,-2.4444506,#fdb462,Cambridge,Middlesex,
250173418005,-1.388593,-4.4334188,#fdb462,Everett,Middlesex,
250214171005,12.49336,4.599522,#7fc97f,Quincy,Norfolk,
250251203011,11.191048,0.9491477,#662506,Boston,Suffolk,Jamaica Plain
250173574002,5.143982,-0.76627684,#fdb462,Watertown,Middlesex,
250173415005,-0.7877079,-4.010661,#fdb462,Malden,Middlesex,
250250819004,11.835052,1.7314781,#662506,Boston,Suffolk,Roxbury
250092081024,-2.5579085,-3.543828,#386cb0,Revere,Suffolk,
250092042004,-6.2116313,-2.0155044,#386cb0,Salem,Essex,
250092063002,-4.7621927,-2.9888089,#386cb0,Lynn,Essex,
250173336005,-1.7356329,-0.47413749,#fdb462,Woburn,Middlesex,
250235451003,14.235916,11.978192,#ef3b2c,,,
250214163002,11.553494,2.689411,#7fc97f,,,
250173734001,6.617256,0.96547866,#fdb462,Newton,Middlesex,
250235611005,14.204504,11.939766,#ef3b2c,,,
250235001013,12.152234,7.699995,#ef3b2c,,,
250173417005,-1.4337916,-4.1294527,#fdb462,Malden,Middlesex,
250235114002,15.341721,8.40258,#ef3b2c,Brockton,Plymouth,
250251803011,-2.6768022,-6.080347,#662506,Winthrop,Suffolk,
250214203011,14.5243435,7.674111,#7fc97f,Randolph,Norfolk,
250092682001,-3.3695984,9.045438,#386cb0,Newburyport,Essex,
250251403004,11.31952,2.1868331,#662506,Boston,Suffolk,Hyde Park
250214180022,12.525555,5.0781207,#7fc97f,Braintree,Norfolk,
250092064003,-4.8232846,-3.064245,#386cb0,Lynn,Essex,
330150036022,-5.939957,10.510061,#a6cee3,,,
250173251001,0.7067537,3.3625612,#fdb462,,,
250092051002,-4.7375875,-3.0084906,#386cb0,Lynn,Essex,
250214022001,9.678201,3.252661,#7fc97f,Boston,Suffolk,Hyde Park
